mp3/50d425c7fcfff2ec2e0000b3.mp3,yes those exact words how did you know
mp3/50d425c7fcfff2ec2e0000b4.mp3,it's a break up cliche any guy who doesn't know what to say to a sad girl will say it
mp3/50d425c7fcfff2ec2e0000b5.mp3,well no matter what he said he dumped me
mp3/50d425c7fcfff2ec2e0000b6.mp3,give yourself time it'll get better
mp3/50d42ae3fcfff2ec2e0000b9.mp3,hey lin lin did you have fun last night on your double date
mp3/50d42ae3fcfff2ec2e0000ba.mp3,oh you heard about that so funny yeah it was fun
mp3/50d42ae3fcfff2ec2e0000bb.mp3,yeah in america you can go out just for fun you don't always have to really like someone to go out with them
mp3/50d42ae3fcfff2ec2e0000bc.mp3,that is so unusual megan has had three boyfriends and has gone out with twenty men
mp3/50d42ae3fcfff2ec2e0000bd.mp3,right that's common in america we know that you might not really hit it off with the first person you date
mp3/50d42ae3fcfff2ec2e0000be.mp3,what about your friend alex he's cute
mp3/50d42ae3fcfff2ec2e0000bf.mp3,ha ha well alex is different he dates a lot of girls at one time we call him a player stay away from him he's bad news
mp3/50d42f2cfcfff2eebd000007.mp3,i can't believe what i just read in the tabloids another story about another star cheating on his wife
mp3/50d42f2cfcfff2eebd000008.mp3,i know it seems to happen all the time
mp3/50d42f2cfcfff2eebd00000a.mp3,hey now not all men are like that to say that all men are cheaters is unfair
mp3/50d42f2cfcfff2eebd00000b.mp3,yeah you're right i just hate that it happens at all
mp3/50d42f2cfcfff2eebd00000c.mp3,i agree with you completely just remember that there are a lot of good men like me
mp3/50d42f2cfcfff2eebd00000d.mp3,ha ha you are a good man thank you for being you
mp3/50d439c7fcfff2dd85000007.mp3,hey meg i saw lin lin earlier she said she had fun
mp3/50d439c7fcfff2dd8500000a.mp3,after we dropped lin lin off jake and i took a walk and he said he wanted to seriously think about our future
mp3/50d439c7fcfff2dd8500000c.mp3,well we've been dating for two years we're almost graduated from college i think he wants to marry me
mp3/50d439c7fcfff2dd8500000e.mp3,this is just a lot to handle i'm really excited but totally overwhelmed
mp3/50d439c7fcfff2dd8500000f.mp3,it's interesting we're the same age and have been friends for years and now we're on totally different paths
mp3/50d66f9dfcfff2ec2e0000cb.mp3,i got engaged last night my boyfriend asked to marry me
mp3/50d66f9dfcfff2ec2e0000cd.mp3,yes now i have to call him my fiancee not my boyfriend and then in a few months i'll get to call him my husband
mp3/50d66f9dfcfff2ec2e0000ce.mp3,how long had you been dating
mp3/50d66f9dfcfff2ec2e0000cf.mp3,three years it seemed like the right time
mp3/50d66f9dfcfff2ec2e0000d0.mp3,that's quite a big engagement ring he got you
mp3/50d66f9dfcfff2ec2e0000d1.mp3,yes i am so excited i can't even see straight
mp3/50d673d2fcfff29ce3000002.mp3,hey megan have you seen lin lin
mp3/50d673d2fcfff29ce3000003.mp3,yeah last i saw her she was talking to alex after class
mp3/50d673d2fcfff29ce3000004.mp3,alex no i warned her to stay away from him he's such a player
mp3/50d673d2fcfff29ce3000005.mp3,relax they were just talking why are you so protective of lin lin
mp3/50d673d2fcfff29ce3000006.mp3,no reason i just don't want her to get played by alex
mp3/50d673d2fcfff29ce3000009.mp3,oh my gosh you like lin lin
mp3/50d673d2fcfff29ce300000d.mp3,ask her out then make it work
mp3/50d673d2fcfff29ce300000e.mp3,ugh i hope she likes me too it'd be embarrassing if she rejects me because we're good friends
mp3/50d673d2fcfff29ce300000f.mp3,you won't know unless you try you've got to risk everything for love
mp3/50d68240fcfff2ec2e0000d4.mp3,hi it's good how are you
mp3/50d68240fcfff2ec2e0000d5.mp3,oh you know same old same old
mp3/50d68240fcfff2ec2e0000d6.mp3,really i feel like what i love about this place is that there are always different people to see
mp3/50d68240fcfff2ec2e0000d7.mp3,hmmm maybe i've been working here for years so it's getting old
mp3/50d68240fcfff2ec2e0000d8.mp3,too bad you're an awesome barista you actually make a cappuccino the right way
mp3/50d68240fcfff2ec2e0000d9.mp3,well yeah of course you need to make the foam right it has way more foam than a latte
mp3/50d68240fcfff2ec2e0000db.mp3,ha ha right so what can i get you today
mp3/50d68240fcfff2ec2e0000dc.mp3,well i just wanted to tip you i forgot last week
mp3/50d68240fcfff2ec2e0000dd.mp3,wow thanks that's pretty cool i'm gabe what's your name
mp3/50d68240fcfff2ec2e0000df.mp3,well pleased to meet you penelope your next drinks on me
mp3/50d70a21fcfff2dd85000020.mp3,let's get outta here i'm sick of coffee
mp3/50d70a21fcfff2dd85000021.mp3,what how is that even possible
mp3/50d70a21fcfff2dd85000022.mp3,i'm a tea girl deal with it
mp3/50d70a21fcfff2dd85000023.mp3,eww tea is so bland coffee is bursting with flavor
mp3/50d70a21fcfff2dd85000025.mp3,it's an american tradition you get your morning coffee go to work live long and prosper
mp3/50d70a21fcfff2dd85000027.mp3,and coffee shops are so warm and inviting and you can meet anyone like that cute girl over there
mp3/50d70a21fcfff2dd85000028.mp3,ha ha go over and talk to her then
mp3/50d7142afcfff2dd8500002c.mp3,hmmm nothing like a cup of joe best drink in the world
mp3/50d7142afcfff2dd8500002d.mp3,i love how pretty much everyone has a cup of coffee even us
mp3/50d7142afcfff2dd8500002e.mp3,well it has caffeine and caffeine is addictive
mp3/50d7142afcfff2dd8500002f.mp3,well so it alcohol and you don't see people walking around with bottles of booze
mp3/50d7142afcfff2dd85000030.mp3,part of our culture i guess it's a nice comforting routine making coffee every morning
mp3/50d7142afcfff2dd85000032.mp3,and if your parents drank coffee you probably will too because that's what you've grown up seeing
mp3/50fe5181fcfff2f5cc00001d.mp3,yeah true do you drink yours with cream
mp3/50fe5181fcfff2f5cc00001e.mp3,nope i drink it black just like my dad
mp3/50d736f3fcfff20759000002.mp3,ugh i can't get this stupid coffee maker to work
mp3/50d736f3fcfff20759000003.mp3,let me help you what are you doing wrong
mp3/50d736f3fcfff20759000004.mp3,how should i know can you fix it
mp3/50d736f3fcfff20759000005.mp3,okay well first you fill up the carafe with however much water you'll want then pour it in the tank on the side of the coffee maker
mp3/50d736f3fcfff20759000007.mp3,then you put a coffee filter in the top holder and pour half as many scoops of coffee grounds as water
mp3/50d736f3fcfff20759000008.mp3,that's what i did thank you very much
mp3/50d736f3fcfff20759000009.mp3,and then you turn it on
mp3/50e02beffcfff228e2000007.mp3,have you heard this song before it's ridiculously popular these days
mp3/50e02beffcfff228e2000008.mp3,what song this one playing right now
mp3/50e02beffcfff228e2000009.mp3,yeah hey sexy lady op op op
mp3/50e02beffcfff228e200000a.mp3,is he saying condom style what kind of song is this
mp3/50e02beffcfff228e200000b.mp3,no no no he's saying gangnam gangnam style
mp3/50e02beffcfff228e200000d.mp3,i have no idea honestly but this song is catchy as hell
mp3/50e02beffcfff228e200000e.mp3,hang on let me listen for a minute actually this is a pretty catchy song
mp3/50e02beffcfff228e200000f.mp3,it's stuck in my head all the time i hum it while i'm at work and everyone stares at me like i'm an idiot
mp3/50e02beffcfff228e2000011.mp3,yeah yeah lay off me woman
mp3/50e030f0fcfff2a97e00000c.mp3,hey do you remember last week when we were talking about condom style ha ha
mp3/50e030f0fcfff2a97e00000d.mp3,oh my god shut up i just heard the wrong thing okay i know what the words are now
mp3/50e030f0fcfff2a97e00000e.mp3,okay then missy what is the song called
mp3/50e030f0fcfff2a97e000010.mp3,so do you know what gangnam is
mp3/50e030f0fcfff2a97e000012.mp3,then what is it if you're so sure
mp3/50e030f0fcfff2a97e000013.mp3,well if you're so curious gangnam is the style of dance that he's doing in the video thus
mp3/50e030f0fcfff2a97e000014.mp3,ha you just made that up didn't you
mp3/50e030f0fcfff2a97e000016.mp3,that's funny because i learned that gangnam is a very rich and affluent district in seoul
mp3/50ffa079fcfff2a9ff000099.mp3,yes the song is making fun of the lifestyle of people who live in gangnam
mp3/50ffa079fcfff2a9ff00009a.mp3,ugh alright you win this time
mp3/50e03e5dfcfff2bac1000002.mp3,hey did you know that there was a music video for gangnam style i thought it was just a song
mp3/50e03e5dfcfff2bac1000003.mp3,no i didn't why don't you pull it up and we'll check it out
mp3/50e03e5dfcfff2bac1000005.mp3,jeez why is your internet so slow
mp3/50e03e5dfcfff2bac1000006.mp3,because i only pay ten dollars a month for it now shush
mp3/50e03e5dfcfff2bac1000007.mp3,it's finally loaded this looks normal to me it's just the guy lounging around and throwing up his hands
mp3/50e03e5dfcfff2bac1000008.mp3,wait why is he in a stable and why is he wearing that suit if he's around horses
mp3/50e03e5dfcfff2bac1000009.mp3,wow look at that kid dance is this what gangnam style is about kids with greaser haircuts who can dance
mp3/50e03e5dfcfff2bac100000a.mp3,nah i think it's about this fat guy with the glasses what is the point of this video none of this makes sense
mp3/50e03e5dfcfff2bac100000b.mp3,wow this is so energetic there sure are a lot of tall slender girls in this video
mp3/50e03e5dfcfff2bac100000c.mp3,yeah that's what i'm talking about hey sexy lady
mp3/50e047ebfcfff26dbd00000b.mp3,wow how does he shimmy like that while kicking his legs out
mp3/50e047ebfcfff26dbd00000c.mp3,i don't know this is a lot more impressive than i thought it would be
mp3/50e047ebfcfff26dbd00000d.mp3,oh god why is he screaming at that girl's butt this is so embarrassing to watch
mp3/50e047ebfcfff26dbd00000f.mp3,oh wow this is so awkward what is with that hip thrusting
mp3/50e047ebfcfff26dbd000010.mp3,yeah now this is going a little far even for me
mp3/50e047ebfcfff26dbd000011.mp3,oh thank god back to the guy in yellow this is a little more normal
mp3/50e047ebfcfff26dbd000012.mp3,korea would be the coolest country on earth if this was really what life was like there
mp3/50e047ebfcfff26dbd000014.mp3,oh wow that girl is smoking hot who is she
mp3/50e047ebfcfff26dbd000015.mp3,i think her name is hyuna someone showed me one of her music videos before
mp3/50ffa953fcfff2cf3f000113.mp3,well aren't you the resident expert on korean pop music
mp3/50ffa953fcfff2cf3f000114.mp3,i do what i can you know
mp3/50e187f2fcfff2c352000015.mp3,hey did you get that job you applied for
mp3/50e187f2fcfff2c352000016.mp3,i don't know they haven't made a decision yet i really hope i did
mp3/50e187f2fcfff2c352000017.mp3,do you know if they're hiring any more people
mp3/50e187f2fcfff2c352000018.mp3,i think so why are you looking to apply
mp3/50e187f2fcfff2c352000019.mp3,well maybe the hourly wage is good and i could have pretty flexible hours
mp3/50e187f2fcfff2c35200001a.mp3,yeah well give them a call see if they're still hiring
mp3/50e1954bfcfff26dbd000038.mp3,hey what's the difference between a part time and full time job
mp3/50e1954bfcfff26dbd00003b.mp3,yeah i guess would you want that though you'd turn into a workaholic or a zombie
mp3/50e1954bfcfff26dbd00003c.mp3,ha ha well you gotta chase that paper
mp3/50e1954bfcfff26dbd00003e.mp3,yeah money's made of paper and we are always chasing it get with the times girl
mp3/50e1954bfcfff26dbd00003f.mp3,ha ha whatever do you really want two full time jobs though
mp3/50e1954bfcfff26dbd000040.mp3,not really but it's summer so i have time to work a lot
mp3/50e1954bfcfff26dbd000042.mp3,well got to go time is money
mp3/50e1a3e7fcfff27f6800003f.mp3,i don't know what to write in my cover letter to accompany my resume
mp3/50e1a3e7fcfff27f68000040.mp3,well i was told that a cover letter is you selling yourself to the company tell about your personality
mp3/50e1a3e7fcfff27f68000041.mp3,like what i am nice i am funny sometimes i like to drink coffee
mp3/50e1a3e7fcfff27f68000042.mp3,no you dork what can you bring to the company that no one else will be able to
mp3/50e1a3e7fcfff27f68000043.mp3,donuts because i worked at a donuts shop ha ha
mp3/50e1a3e7fcfff27f68000044.mp3,not funny keep this up and you'll always be stuck at the donuts shop
mp3/50e1a3e7fcfff27f68000045.mp3,sorry so the cover letter is like a commercial or advertisement of me
mp3/50e1a3e7fcfff27f68000046.mp3,yeah literally the company is buying you in a weird way by hiring you
mp3/50e1a3e7fcfff27f68000048.mp3,no problem good luck i think you're going to need it
mp3/50e25f55fcfff212aa000002.mp3,hey winny i have a question about my interview coming up
mp3/50e25f55fcfff212aa000004.mp3,well what should i wear this is for a good job and i just have no idea
mp3/50e25f55fcfff212aa000005.mp3,if i were a guy i would wear nice shoes black dress pants and a button down dress shirt look dependable
mp3/50e25f55fcfff212aa000009.mp3,and comb your hair look groomed and clean and professional
mp3/50e25f55fcfff212aa00000a.mp3,you could be a career coach you give good advice about this stuff
mp3/50e25f55fcfff212aa00000b.mp3,well i'll put it on my resume
mp3/50e2642bfcfff2e30a000002.mp3,okay i'm off to my interview wish me luck
mp3/50e2642bfcfff2e30a000003.mp3,good luck do you have everything you need
mp3/50e2642bfcfff2e30a000004.mp3,letters of recommendation check resume check cover letter check yep that's everything
mp3/50e2642bfcfff2e30a000005.mp3,knock'em dead you'll be fantastic wait did you brush your teeth
mp3/50e2642bfcfff2e30a000007.mp3,well i always have nightmares of going to an interview with bad breath
mp3/50e2642bfcfff2e30a000009.mp3,that's why i'm still on the job hunt finding work in this economy is brutal
mp3/50e2642bfcfff2e30a00000a.mp3,yeah i'm super thankful for this interview i hope i don't blow it
mp3/50e2642bfcfff2e30a00000b.mp3,you'll do great hurry up don't be late
mp3/50e26849fcfff2e30a00000d.mp3,felix felix did you get the job
mp3/50e26849fcfff2e30a00000e.mp3,hey winny no i don't think so
mp3/50e26849fcfff2e30a00000f.mp3,aw too bad why don't you think so
mp3/50e26849fcfff2e30a000010.mp3,they said my letters of recommendation were weak
mp3/50e26849fcfff2e30a000011.mp3,don't be so hard on yourself did they tell you that you don't have the job
mp3/50e26849fcfff2e30a000012.mp3,well they said they'd let me know when they'd made a decision but it's been a few days and no one has called
mp3/50e26849fcfff2e30a000013.mp3,well no news is good news come on let me buy you a drink
mp3/50e26849fcfff2e30a000014.mp3,eh i don't really feel like drinking the job market is terrible i don't know what i'm going to do
mp3/50e26849fcfff2e30a000016.mp3,oh my gosh it's the company where i interviewed
mp3/50e27829fcfff212aa00000d.mp3,well i think it's finally time
mp3/50e27829fcfff212aa000011.mp3,well you got your driver's license last week
mp3/50e27829fcfff212aa000012.mp3,what are you trying to say mom
mp3/50e27829fcfff212aa000013.mp3,i'm saying i think it's time for you to have your first car
mp3/50e27829fcfff212aa000014.mp3,what really oh my god i'm so excited
mp3/50e27829fcfff212aa000015.mp3,john i think a perfect car for you would be a small one that way you can park it easily and get good gas mileage
mp3/50e27829fcfff212aa000016.mp3,but mom i really want this truck
mp3/50e27829fcfff212aa000017.mp3,john you know that isn't practical you need something that is safe to drive as well as affordable how about this toyota
mp3/50e27829fcfff212aa000018.mp3,mom it's not even new it's used it has ten thousands miles on it
mp3/50e27829fcfff212aa000019.mp3,perfect i hope you don't forget who is paying for this car john you or me
mp3/50e57283fcfff2e84a00002b.mp3,ok you look stressed what's wrong
mp3/50e57283fcfff2e84a00002c.mp3,oh god i just can't stop thinking about all of the things i have to do
mp3/50e57283fcfff2e84a00002e.mp3,yes i have to buy my whole family gifts as well as all my friends
mp3/50e57283fcfff2e84a00002f.mp3,see you should be like me and just forget it's a holiday
mp3/50e57283fcfff2e84a000030.mp3,oh john you are awful do you really mean that you don't buy gifts
mp3/50e57283fcfff2e84a000032.mp3,ugh you're terrible well i have a list a mile long of all the gifts i have to buy
mp3/50e57283fcfff2e84a000033.mp3,i bet the stores are really crowded at this time of the year
mp3/50e57283fcfff2e84a000034.mp3,you have no idea all the pushing shoving and pulling makes my head spin
mp3/50e57283fcfff2e84a000035.mp3,i just don't give that kind of stuff the time of day
mp3/50e57283fcfff2e84a000036.mp3,and that's why you are a grinch
mp3/50e577dcfcfff2ab3c00002c.mp3,what in the world is coupon clipping
mp3/50e577dcfcfff2ab3c00002d.mp3,it's a way of saving money something you know nothing about john
mp3/50e577dcfcfff2ab3c00002f.mp3,well i cut the coupon out of the newspaper and the next time i go to the grocery store i can get that discount on that item
mp3/50e577dcfcfff2ab3c000030.mp3,is this why we have fifteen boxes of toilet paper in the garage
mp3/50e577dcfcfff2ab3c000031.mp3,john they were on sale you know i can't pass up a bargain like that
mp3/50e577dcfcfff2ab3c000032.mp3,i know that i can't pass by to get to my car because of all the boxes in my way
mp3/50e577dcfcfff2ab3c000033.mp3,don't forget i bought you that car and it was on sale too
mp3/50e57ed8fcfff2ab3c000038.mp3,i literally shopped till i dropped today
mp3/50e57ed8fcfff2ab3c00003a.mp3,i was running around target checking off the gifts on my list
mp3/50e57ed8fcfff2ab3c00003c.mp3,yes that one and i guess i forgot to eat or sit down and take a break and i literally tripped over my own feet and fell
mp3/50e57ed8fcfff2ab3c00003e.mp3,thankfully no a woman standing nearby helped me to a chair and got me some water
mp3/50e57ed8fcfff2ab3c00003f.mp3,emily you have to be more careful
mp3/50e57ed8fcfff2ab3c000040.mp3,i know i guess i just got carried away with the holiday spirit
mp3/50e57ed8fcfff2ab3c000042.mp3,well anyways after i sat down for a little bit i felt much better and bought everything i needed
mp3/50e57ed8fcfff2ab3c000043.mp3,you mean you continued to shop
mp3/50e57ed8fcfff2ab3c000044.mp3,well dave i still hadn't bought your gift what would you have me do
mp3/50e57ed8fcfff2ab3c000045.mp3,i think you did the right thing
mp3/50e5852efcfff2ab3c000047.mp3,john i'm about to go grocery shopping do you want me to add anything to my list
mp3/50e5852efcfff2ab3c000048.mp3,yes i can add it myself if you'll just hand me the list and a pencil
mp3/50e5852efcfff2ab3c00004b.mp3,what is this potato chips snickers bar chocolate ice cream coke and twinkies are you out of your mind
mp3/50e5852efcfff2ab3c00004c.mp3,mom i need this it gives me energy for my exams
mp3/50e5852efcfff2ab3c00004d.mp3,what you need are fruits vegetables and protein protein is what will really give you energy junk food gives you a sugar rush
mp3/50e5852efcfff2ab3c00004e.mp3,well why did you even ask me if you aren't going to get me anything i want
mp3/50e5852efcfff2ab3c00004f.mp3,that is a good question i'm off to the store
mp3/50e58b60fcfff2ab3c000051.mp3,so emily i need your advice
mp3/50e58b60fcfff2ab3c000052.mp3,my advice well this is a first
mp3/50e58b60fcfff2ab3c000053.mp3,ok ok so i have a friend that is about to propose to his girlfriend
mp3/50e58b60fcfff2ab3c000054.mp3,how romantic oh i love romance is he handsome is she beautiful can i come to the wedding
mp3/50e58b60fcfff2ab3c000055.mp3,ok calm down he hasn't even proposed yet
mp3/50e58b60fcfff2ab3c000056.mp3,so what can i help you with
mp3/50e58b60fcfff2ab3c000057.mp3,well he needs to go buy a ring but he doesn't know how to
mp3/50e58b60fcfff2ab3c000058.mp3,well downtown main street has a terrific jewelry shop called zale's first though he needs to know what kind of ring he wants
mp3/50e58b60fcfff2ab3c000059.mp3,what does that mean he wants a sparkly one
mp3/50e58b60fcfff2ab3c00005a.mp3,no how many carats does he want what kind of cut does he want platinum or gold
mp3/50e58b60fcfff2ab3c00005c.mp3,well this is why he is getting married and you aren't
mp3/50e590d1fcfff2ab3c00005e.mp3,mom lately you have been glued to that computer screen
mp3/50e590d1fcfff2ab3c00005f.mp3,oh hi john well that is because i have discovered online shopping
mp3/50e590d1fcfff2ab3c000060.mp3,what do you mean are you buying our groceries off the computer
mp3/50e590d1fcfff2ab3c000061.mp3,no but that's a good idea anyways no i'm buying christmas gifts online
mp3/50e590d1fcfff2ab3c000063.mp3,well the most popular sites are amazon and ebay i can even shop at target and wal-mart online
mp3/50e590d1fcfff2ab3c000064.mp3,does this mean we're going to be getting a ton of packages in the...bing
mp3/50e590d1fcfff2ab3c000065.mp3,that's the door now oh my i bet it's that new blender i bought on ebay used and half price for only \$20
mp3/50e590d1fcfff2ab3c000066.mp3,eww i am not using someone else's blender
mp3/50e6e478fcfff270e2000002.mp3,hi i just moved to the area and i'd like to get a gym membership
mp3/50e6e478fcfff270e2000003.mp3,sure thing we have a six-month membership for \$199 and a year membership starting at \$360
mp3/50e6e478fcfff270e2000004.mp3,obviously the year is the better price but is there a trial membership
mp3/50e6e478fcfff270e2000005.mp3,i can give you a day pass to try out the gym and any classes you like you can also purchase month to month for \$35
mp3/50e6e478fcfff270e2000007.mp3,unfortunately no there is a \$10 discount for every friend you refer
mp3/51061cc0fcfff2a9ff000771.mp3,does the six-month membership include extra classes
mp3/51061cc0fcfff2a9ff000772.mp3,absolutely you can go to belly dancing yoga zumba and cycling
mp3/51061cc0fcfff2a9ff000773.mp3,how often do you offer cycling
mp3/51061cc0fcfff2a9ff000774.mp3,let me check the schedule this month we offer it twice a week
mp3/50e6e718fcfff270e200000a.mp3,yes we do have several trainers on staff however personal training and some of the special classes will cost extra
mp3/50e6e718fcfff270e200000b.mp3,ok and i'm not really a zumba kinda guy do you have any martial arts classes
mp3/50e6e718fcfff270e200000d.mp3,cool can i look around before i sign i'd like to see the locker room
mp3/50e6e718fcfff270e200000e.mp3,of course the locker room also has a sauna twenty shower stalls and towel service
mp3/50e6e718fcfff270e200000f.mp3,do you have a minute to show me around
mp3/5106202cfcfff27e6200063a.mp3,yep just let me grab my keys and i'll walk you down to the locker room
mp3/50e6ef28fcfff21877000006.mp3,ever since i decided lifting fritos to my mouth wasn't giving me enough exercise
mp3/50e6ef28fcfff21877000007.mp3,does this have anything to do with melanie on the softball league
mp3/50e6ef28fcfff21877000009.mp3,because i overheard her say that she liked guys with biceps
mp3/50e6ef28fcfff2187700000a.mp3,what are you talking about i'm going because it's getting too cold to exercise outside it's only forty degrees out there
mp3/50e6ef28fcfff2187700000b.mp3,that's true what do you do with the gym
mp3/50e6ef28fcfff2187700000c.mp3,i use the elliptical every time and then two days a week i also lift irons she said she likes biceps huh
mp3/50e6ef28fcfff2187700000e.mp3,good to know maybe i'll add some curls
mp3/50e6ef28fcfff2187700000f.mp3,i'll give you three months before you come out with arms like billy blanks
mp3/50e6f3adfcfff270e2000012.mp3,hey when did you start coming to the gym
mp3/50e6f3adfcfff270e2000013.mp3,oh just started i've been training outside so i didn't have time to get to the gym until now
mp3/50e6f3adfcfff270e2000015.mp3,oh nothing special i'm hoping to run another marathon in the spring
mp3/50e6f3adfcfff270e2000016.mp3,a marathon that's cool which one
mp3/50e6f3adfcfff270e2000018.mp3,really wow i'm impressed you qualified for that
mp3/50e6f3adfcfff270e2000019.mp3,qualify i mean yeah yeah definitely
mp3/50e6f3adfcfff270e200001a.mp3,well i'm going to yoga class catch ya later
mp3/50e93aa5fcfff2f7ad000003.mp3,what did you do this time
mp3/50e93aa5fcfff2f7ad000004.mp3,i told melanie i'm going to run a marathon
mp3/50e93aa5fcfff2f7ad000006.mp3,i couldn't think of any so i told her the boston marathon
mp3/50e93aa5fcfff2f7ad000007.mp3,seriously that is too funny you have to get a three o five in another marathon to qualify for that race
mp3/50e93aa5fcfff2f7ad000008.mp3,ah i really am a dumbass what should i do
mp3/50e940a4fcfff2d76b000002.mp3,hey tom i didn't see you at the softball game last night
mp3/50e940a4fcfff2d76b000003.mp3,oh hey melanie yeah i couldn't make it
mp3/50e940a4fcfff2d76b000007.mp3,oh yeah well not too good i pulled my hamstring
mp3/50e940a4fcfff2d76b000008.mp3,oh no i'm really sorry does it hurt a lot
mp3/50e940a4fcfff2d76b000009.mp3,yeah i haven't been able to run on it so i might not be able to do the boston marathon
mp3/50e940a4fcfff2d76b00000a.mp3,i have a friend who's a personal trainer she runs triathlons i can ask her to take a look at your leg
mp3/50e940a4fcfff2d76b00000b.mp3,no i mean she doesn't need to i just need to ice it
mp3/50e940a4fcfff2d76b00000c.mp3,it's really no problem she helped me when i strained my back last year
mp3/50e940a4fcfff2d76b00000d.mp3,i can take care of it myself
mp3/50e940a4fcfff2d76b00000e.mp3,oh ok well talk to you later
mp3/50e94596fcfff2b0b3000002.mp3,tom are you going to the gym today
mp3/50e94596fcfff2b0b3000003.mp3,no i decided i'm not going anymore
mp3/50e94596fcfff2b0b3000005.mp3,yeah it's awkward now i have to keep pretending to limp
mp3/50e94596fcfff2b0b3000006.mp3,it's warm enough to run outside now and i'd much rather run outside than on a treadmill
mp3/50e94596fcfff2b0b3000007.mp3,why do you like running outside so much
